game_string,play_per_game,timestamp,player_id,field_x,field_y,home_team,away_team,year,day,game_string_ppg
y1_d163_SZJ_ANI,17,476221,2,0.5109,-6.2142,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,476271,2,0.5121,-6.2145,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,476321,2,0.5136,-6.2151,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,476371,2,0.5151,-6.2154,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,476421,2,0.5163,-6.2157,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,476471,2,0.5178,-6.2163,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,476521,2,0.519,-6.2166,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,476571,2,0.5205,-6.2172,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,476621,2,0.5217,-6.2175,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,476671,2,0.5232,-6.2181,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,476721,2,0.5244,-6.2184,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,476771,2,0.5259,-6.219,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,476821,2,0.5271,-6.2193,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,476871,2,0.5286,-6.2199,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,476921,2,0.5298,-6.2202,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,476971,2,0.5313,-6.2208,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477021,2,0.5325,-6.2211,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477071,2,0.534,-6.2214,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477121,2,0.5355,-6.222,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477171,2,0.5367,-6.2223,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477221,2,0.5382,-6.2229,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477271,2,0.5394,-6.2232,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477321,2,0.5409,-6.2238,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477371,2,0.5421,-6.2241,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477421,2,0.5436,-6.2247,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477471,2,0.5448,-6.225,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477521,2,0.5463,-6.2256,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477571,2,0.5475,-6.2259,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477621,2,0.549,-6.2262,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477671,2,0.5502,-6.2268,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477721,2,0.5517,-6.2271,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477771,2,0.5529,-6.2277,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477821,2,0.5544,-6.228,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477871,2,0.5556,-6.2286,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477921,2,0.5571,-6.2289,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,477971,2,0.5586,-6.2295,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478021,2,0.5598,-6.2298,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478071,2,0.5613,-6.2304,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478121,2,0.5625,-6.2307,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478171,2,0.564,-6.2313,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478221,2,0.5652,-6.2316,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478271,2,0.5667,-6.2319,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478321,2,0.5679,-6.2325,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478371,2,0.5694,-6.2328,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478421,2,0.5706,-6.2334,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478471,2,0.5721,-6.2337,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478521,2,0.5733,-6.2343,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478571,2,0.5748,-6.2346,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478621,2,0.576,-6.2352,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478671,2,0.5775,-6.2355,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478721,2,0.579,-6.2361,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478771,2,0.5802,-6.2364,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478821,2,0.5817,-6.237,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478871,2,0.5829,-6.2373,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478921,2,0.5844,-6.2376,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,478971,2,0.5856,-6.2382,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479021,2,0.5871,-6.2385,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479071,2,0.5883,-6.2391,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479121,2,0.5898,-6.2394,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479171,2,0.591,-6.24,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479221,2,0.5925,-6.2403,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479271,2,0.5937,-6.2409,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479321,2,0.5952,-6.2412,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479371,2,0.5964,-6.2418,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479421,2,0.5979,-6.2421,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479471,2,0.5994,-6.2427,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479521,2,0.6006,-6.243,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479571,2,0.6021,-6.2433,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479621,2,0.6033,-6.2439,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479671,2,0.6048,-6.2442,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479721,2,0.606,-6.2448,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479771,2,0.6075,-6.2451,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479821,2,0.6087,-6.2457,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479871,2,0.6102,-6.246,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479921,2,0.6114,-6.2466,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,479971,2,0.6129,-6.2469,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480021,2,0.6141,-6.2475,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480071,2,0.6156,-6.2478,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480121,2,0.6168,-6.2484,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480171,2,0.6183,-6.2487,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480221,2,0.5853,-6.1431,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480271,2,0.5523,-6.0372,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480321,2,0.5187,-5.9301,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480371,2,0.4845,-5.8212,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480421,2,0.4494,-5.7093,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480471,2,0.4128,-5.5944,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480521,2,0.3744,-5.475,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480571,2,0.3345,-5.3508,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480621,2,0.2928,-5.2212,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480671,2,0.2493,-5.0856,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480721,2,0.2043,-4.944,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480771,2,0.1584,-4.7961,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480821,2,0.1128,-4.6425,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480871,2,0.0684,-4.4832,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480921,2,0.0267,-4.32,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,480971,2,-0.0105,-4.1529,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481021,2,-0.0426,-3.9828,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481071,2,-0.0684,-3.8103,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481121,2,-0.0876,-3.6351,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481171,2,-0.0993,-3.4569,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481221,2,-0.1035,-3.276,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481271,2,-0.0999,-3.0915,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481321,2,-0.0888,-2.904,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481371,2,-0.0708,-2.7135,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481421,2,-0.0462,-2.5203,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481471,2,-0.0162,-2.325,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481521,2,0.0183,-2.1282,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481571,2,0.0561,-1.9308,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481621,2,0.0963,-1.7328,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481671,2,0.138,-1.5345,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481721,2,0.1806,-1.3362,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481771,2,0.2232,-1.1379,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481821,2,0.2664,-0.7428,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481871,2,0.3015,-0.3576,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481921,2,0.3528,0.0198,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,481971,2,0.4395,0.4062,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482021,2,0.579,0.7659,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482071,2,0.699,0.966,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482121,2,0.828,1.1442,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482171,2,0.9717,1.3209,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482221,2,1.1193,1.4883,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482271,2,1.2729,1.6527,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482321,2,1.428,1.8114,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482371,2,1.5873,1.9689,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482421,2,1.7511,2.1273,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482471,2,1.9116,2.2812,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482521,2,2.0724,2.4387,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482571,2,2.0919,2.4579,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482621,2,2.1102,2.4747,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482671,2,2.1288,2.4903,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482721,2,2.1492,2.5059,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482771,2,2.1699,2.5197,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482821,2,2.1915,2.5323,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482871,2,2.2134,2.5431,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482921,2,2.2365,2.5524,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,482971,2,2.2608,2.559,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483021,2,2.2854,2.5629,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483071,2,2.3106,2.5632,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483121,2,2.3352,2.5596,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483171,2,2.3583,2.5509,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483221,2,2.3787,2.5365,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483271,2,2.3913,2.5155,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483321,2,2.3811,2.4948,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483371,2,2.3565,2.4915,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483421,2,2.3316,2.4963,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483471,2,2.3079,2.5047,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483521,2,2.2851,2.5149,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483571,2,2.2086,2.5494,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483621,2,2.1318,2.5815,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483671,2,2.0562,2.6115,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483721,2,1.9788,2.6418,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483771,2,1.9008,2.6718,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483821,2,1.824,2.7009,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483871,2,1.7463,2.73,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483921,2,1.6701,2.7582,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,483971,2,1.5927,2.787,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,484021,2,1.5147,2.8158,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,484071,2,1.4385,2.8437,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,484121,2,1.3608,2.8719,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,484171,2,1.2825,2.9007,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,484221,2,1.206,2.9286,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,484271,2,1.1283,2.9568,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,484321,2,1.0509,2.9847,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,484371,2,0.9735,3.0129,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,484421,2,0.8955,3.0414,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,484471,2,0.8181,3.0696,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d163_SZJ_ANI,17,484521,2,0.7404,3.0984,ANI,SZJ,y1,d163,y1_d163_SZJ_ANI_17
y1_d166_SZJ_ANI,329,11672063,2,0.4704,-5.8824,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672113,2,0.4728,-5.8815,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672163,2,0.4749,-5.8806,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672213,2,0.477,-5.8797,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672263,2,0.4794,-5.8788,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672313,2,0.4815,-5.8782,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672363,2,0.4836,-5.8773,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672413,2,0.486,-5.8764,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672463,2,0.4881,-5.8755,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672513,2,0.4902,-5.8746,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672563,2,0.4926,-5.8737,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672613,2,0.4947,-5.8728,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672663,2,0.4968,-5.8719,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672713,2,0.4989,-5.871,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672763,2,0.5013,-5.8701,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672813,2,0.5034,-5.8695,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672863,2,0.5055,-5.8686,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672913,2,0.5079,-5.8677,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11672963,2,0.51,-5.8668,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673013,2,0.5121,-5.8659,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673063,2,0.5145,-5.865,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673113,2,0.5166,-5.8641,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673163,2,0.5187,-5.8632,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673213,2,0.5208,-5.8623,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673263,2,0.5232,-5.8614,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673313,2,0.5253,-5.8605,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673363,2,0.5274,-5.8599,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673413,2,0.5298,-5.859,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673463,2,0.5319,-5.8581,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673513,2,0.534,-5.8572,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673563,2,0.5361,-5.8563,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673613,2,0.5385,-5.8554,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673663,2,0.5406,-5.8545,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673713,2,0.5427,-5.8536,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673763,2,0.5451,-5.8527,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673813,2,0.5472,-5.8521,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673863,2,0.5493,-5.8512,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673913,2,0.5514,-5.8503,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11673963,2,0.5538,-5.8494,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11674013,2,0.5559,-5.8485,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11674063,2,0.558,-5.8476,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11674113,2,0.5604,-5.8467,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11674163,2,0.5625,-5.8458,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11674213,2,0.5646,-5.8449,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11674263,2,0.567,-5.844,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11674313,2,0.5691,-5.8431,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11674363,2,0.5712,-5.8425,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
y1_d166_SZJ_ANI,329,11674413,2,0.5733,-5.8416,ANI,SZJ,y1,d166,y1_d166_SZJ_ANI_329
